cdl_dataset/dataset/Iron_clothes/g6.txt,"Iron the shirt and the skirt, then place them on the bed.","['walk_executor(ironing_board_2099)', 'walk_executor(dresser_377)', 'walk_executor(bed_376)', 'walk_
executor(table_127)', 'walk_executor(iron_2117)', 'walk_executor(washing_machine_2041)', 'open_execu
tor(washing_machine_2041)', 'walk_executor(sink_133)', 'walk_executor(bathroom_cabinet_305)', 'open_
executor(bathroom_cabinet_305)', 'walk_executor(walllamp_44)', 'walk_executor(home_office_161)', 'wa
lk_executor(microwave_149)', 'open_executor(microwave_149)', 'walk_executor(door_38)', 'walk_executo
r(bench_125)', 'walk_executor(drawing_389)', 'walk_executor(nightstand_262)', 'walk_executor(wallshe
lf_191)', 'walk_executor(walllamp_289)', 'walk_executor(window_346)', 'open_executor(window_346)', '
walk_executor(trashcan_360)', 'walk_executor(shower_303)', 'walk_executor(tape_2028)', 'walk_executo
r(tablelamp_236)', 'walk_executor(bathroom_counter_306)', 'walk_executor(light_258)', 'walk_executor
(faucet_308)', 'walk_executor(towel_rack_298)', 'walk_executor(toilet_302)', 'open_executor(toilet_3
02)', 'walk_executor(walllamp_183)', 'walk_executor(filing_cabinet_378)', 'walk_executor(cupboard_13
1)', 'open_executor(cupboard_131)', 'walk_executor(vacuum_cleaner_2094)', 'walk_executor(bed_264)', 
'walk_executor(doorjamb_39)', 'walk_executor(bathtub_297)', 'walk_executor(basket_for_clothes_2040)'
, 'wash_executor(clothes_shirt_2114)', 'wash_executor(clothes_skirt_2116)', 'walk_executor(iron_2117
)', 'plugin_executor(iron_2117)', 'switchon_executor(iron_2117)', 'walk_executor(clothes_shirt_2114)
', 'grab_executor(clothes_shirt_2114)', 'walk_executor(ironing_board_2099)', 'put_executor(clothes_s
hirt_2114, ironing_board_2099)', 'walk_executor(clothes_skirt_2116)', 'grab_executor(clothes_skirt_2
116)', 'walk_executor(ironing_board_2099)', 'put_executor(clothes_skirt_2116, ironing_board_2099)', 
'walk_executor(iron_2117)', 'grab_executor(iron_2117)', 'pull_executor(iron_2117)', 'push_executor(i
ron_2117)', 'push_executor(iron_2117)', 'pull_executor(iron_2117)', 'walk_executor(clothes_shirt_211
4)', 'grab_executor(clothes_shirt_2114)', 'walk_executor(bed_264)', 'put_executor(clothes_shirt_2114
, bed_264)', 'walk_executor(clothes_skirt_2116)', 'grab_executor(clothes_skirt_2116)', 'walk_executo
r(bed_264)', 'put_executor(clothes_skirt_2116, bed_264)']","Time consume: 478 seconds
Exp_helper query times: 6
Guidance query times: 2
library scale: 127","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 5 steps
Keystate: k3 - Requires: 0 steps
Keystate: k4 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(kitchen_counter_230)', 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)
', 'walk_executor(cutting_board_2051)', 'put_executor(food_chicken_2017, cutting_board_2051)', 'walk
_executor(knife_2050)', 'grab_executor(knife_2050)', 'walk_executor(food_chicken_2017)', 'cut_execut
or(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(fridge_289)', 'putin_exec
utor(food_chicken_2017, fridge_289)', 'close_executor(fridge_289)']","Time consume: 129 seconds
Exp_helper query times: 0
Guidance query times: 2
library scale: 128",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g4.txt,"Make chicken pasta, put it in a plate.","['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_e
xecutor(sink_42)', 'putin_executor(pot_2069, sink_42)', 'walk_executor(faucet_43)', 'switchon_execut
or(faucet_43)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 's
witchoff_executor(faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 's
witchon_executor(stove_2065)', 'grab_executor(pot_2069)', 'walk_executor(sink_42)', 'putin_executor(
pot_2069, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'walk_executor(pot_
2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'wal
k_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'grab_executor(pot_2069)', 'walk_exec
utor(sink_42)', 'putin_executor(pot_2069, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(
faucet_43)', 'walk_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'swit
choff_executor(faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'walk
_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executo
r(food_chicken_2017)', 'walk_executor(cutting_board_2051)', 'put_executor(food_chicken_2017, cutting
_board_2051)', 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executo
r(stove_2065)', 'put_executor(food_chicken_2017, stove_2065)', 'switchoff_executor(stove_2065)', 'op
en_executor(stove_2065)', 'grab_executor(food_chicken_2017)', 'putin_executor(food_chicken_2017, sto
ve_2065)', 'close_executor(stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(cupboard_22
9)', 'open_executor(cupboard_229)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001
)', 'walk_executor(bench_228)', 'walk_executor(wallshelf_234)', 'walk_executor(wallshelf_235)', 'wal
k_executor(toaster_292)', 'walk_executor(sink_231)', 'walk_executor(stove_2065)', 'switchoff_executo
r(stove_2065)', 'open_executor(stove_2065)', 'walk_executor(food_chicken_2017)', 'grab_executor(food
_chicken_2017)', 'walk_executor(plate_1000)', 'putin_executor(food_chicken_2017, plate_1000)', 'walk
_executor(food_noodles_2029)', 'grab_executor(food_noodles_2029)', 'walk_executor(plate_1000)', 'put
in_executor(food_noodles_2029, plate_1000)']","Time consume: 461 seconds
Exp_helper query times: 1
Guidance query times: 2
library scale: 128","Keystate: k1 - Requires: 15 steps
Keystate: k2 - Requires: 13 steps
Keystate: k3 - Requires: 4 steps
Keystate: k4 - Requires: 7 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Clean_the_bathroom/g1.txt,Clean the bathroom sink directly.,"['walk_executor(sink_133)', 'wash_executor(sink_133)', 'walk_executor(faucet_134)', 'switchoff_execu
tor(faucet_134)']","Time consume: 12 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 128",Action Completion Rate: 0.0,Scene_id: 2
cdl_dataset/dataset/Iron_clothes/g6.txt,"Iron the shirt and the skirt, then place them on the bed.","['walk_executor(ironing_board_2144)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 
'walk_executor(cupboard_117)', 'walk_executor(washing_machine_2079)', 'open_executor(washing_machine
_2079)', 'walk_executor(dresser_274)', 'open_executor(dresser_274)', 'walk_executor(bookshelf_124)',
 'open_executor(bookshelf_124)', 'walk_executor(kitchen_counter_122)', 'walk_executor(dishwasher_129
)', 'open_executor(dishwasher_129)', 'walk_executor(headset_2146)', 'walk_executor(cd_2145)', 'walk_
executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_executor
(trashcan_99)', 'walk_executor(kitchen_counter_123)', 'walk_executor(tvstand_116)', 'walk_executor(l
ight_212)', 'walk_executor(table_114)', 'walk_executor(door_62)', 'walk_executor(mouse_213)', 'walk_
executor(bench_113)', 'walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabinet_17)', 'w
alk_executor(pot_78)', 'walk_executor(kitchen_counter_119)', 'walk_executor(bowl_2142)', 'walk_execu
tor(iron_2161)', 'plugin_executor(iron_2161)', 'switchon_executor(iron_2161)', 'walk_executor(basket
_for_clothes_2078)', 'wash_executor(clothes_shirt_2158)', 'wash_executor(clothes_skirt_2160)', 'walk
_executor(iron_2161)', 'grab_executor(iron_2161)', 'walk_executor(clothes_shirt_2158)', 'grab_execut
or(clothes_shirt_2158)', 'walk_executor(bed_197)', 'put_executor(clothes_shirt_2158, bed_197)', 'wal
k_executor(clothes_skirt_2160)', 'grab_executor(clothes_skirt_2160)', 'walk_executor(bed_197)', 'put
_executor(clothes_skirt_2160, bed_197)']","Time consume: 266 seconds
Exp_helper query times: 4
Guidance query times: 0
library scale: 128","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 5 steps
Keystate: k3 - Requires: 0 steps
Keystate: k4 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g3.txt,"Prepare a bowl of water and put the bowl on the table in home office. Then find my cat put it on the
 table.","['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(wallshelf_235)', 'walk
_executor(wallshelf_234)', 'walk_executor(wallshelf_35)', 'walk_executor(table_107)', 'walk_executor
(cpuscreen_171)', 'walk_executor(table_226)', 'walk_executor(bowl_2071)', 'grab_executor(bowl_2071)'
, 'walk_executor(sink_42)', 'putin_executor(bowl_2071, sink_42)', 'walk_executor(faucet_43)', 'switc
hon_executor(faucet_43)', 'walk_executor(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_executor(fau
cet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(coffee_table_2068)', 'put_executor(bowl_20
71, coffee_table_2068)', 'walk_executor(cat_2055)', 'grab_executor(cat_2055)', 'walk_executor(table_
226)', 'put_executor(cat_2055, table_226)', 'grab_executor(cat_2055)', 'walk_executor(coffee_table_2
068)', 'put_executor(cat_2055, coffee_table_2068)']","Time consume: 100 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 128","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g2.txt,Scramble egg by the fryingpan.,"['walk_executor(kitchen_counter_129)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)'
, 'open_executor(fridge_140)', 'grab_executor(food_egg_2053)', 'walk_executor(fryingpan_2107)', 'put
in_executor(food_egg_2053, fryingpan_2107)', 'walk_executor(stove_2090)', 'switchon_executor(stove_2
090)', 'walk_executor(fryingpan_2107)', 'grab_executor(fryingpan_2107)', 'walk_executor(stove_2090)'
, 'put_executor(fryingpan_2107, stove_2090)', 'walk_executor(oil_2102)', 'grab_executor(oil_2102)', 
'walk_executor(fryingpan_2107)', 'putin_executor(oil_2102, fryingpan_2107)']","Time consume: 84 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 129",1,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g3.txt,"Wash all the vegetables, then put them in a pot and boil them on the stove. Then cool them in a bowl
.","['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_
executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_executor
(food_vegetable_2072)', 'walk_executor(sink_133)', 'putin_executor(food_vegetable_2072, sink_133)', 
'walk_executor(food_vegetable_2072)', 'wash_executor(food_vegetable_2072)', 'walk_executor(stove_209
0)', 'open_executor(stove_2090)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_execut
or(food_vegetable_2072)', 'grab_executor(food_vegetable_2072)', 'walk_executor(pot_2093)', 'putin_ex
ecutor(food_vegetable_2072, pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(stove_2090)', 'put
_executor(pot_2093, stove_2090)', 'close_executor(stove_2090)', 'switchon_executor(stove_2090)', 'wa
lk_executor(wallshelf_191)', 'walk_executor(wallshelf_190)', 'walk_executor(wallshelf_301)', 'walk_e
xecutor(wallshelf_187)', 'walk_executor(table_123)', 'walk_executor(food_vegetable_2072)', 'grab_exe
cutor(food_vegetable_2072)', 'walk_executor(bowl_2095)', 'putin_executor(food_vegetable_2072, bowl_2
095)']","Time consume: 178 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 129","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 10 steps
Keystate: k3 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Listen_to_music/g1.txt,Turn on the cd player.,"['walk_executor(home_office_241)', 'walk_executor(cd_player_2129)', 'plugin_executor(cd_player_2129)
', 'close_executor(cd_player_2129) (Failed)', 'switchon_executor(cd_player_2129)']","Time consume: 24 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 129","Keystate: k1 - Requires: 8 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g1.txt,Wash all the clothes in the basket for clothes by washing machine.,"['walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabinet_17)', 'walk_executor(shower_1
6)', 'walk_executor(washing_machine_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(li
ght_39)', 'walk_executor(shower_21)', 'walk_executor(bathroom_counter_18)', 'walk_executor(fridge_12
6)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_executor(basket_for_clothe
s_2078)', 'grab_executor(clothes_pants_2157)', 'walk_executor(washing_machine_2079)', 'putin_executo
r(clothes_pants_2157, washing_machine_2079)', 'walk_executor(clothes_shirt_2158)', 'grab_executor(cl
othes_shirt_2158)', 'walk_executor(washing_machine_2079)', 'putin_executor(clothes_shirt_2158, washi
ng_machine_2079)', 'walk_executor(clothes_socks_2159)', 'grab_executor(clothes_socks_2159)', 'walk_e
xecutor(washing_machine_2079)', 'putin_executor(clothes_socks_2159, washing_machine_2079)', 'walk_ex
ecutor(clothes_skirt_2160)', 'grab_executor(clothes_skirt_2160)', 'walk_executor(washing_machine_207
9)', 'putin_executor(clothes_skirt_2160, washing_machine_2079)']","Time consume: 97 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 129","Keystate: k1 - Requires: 3 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g1.txt,Find my cat and touch it,"['walk_executor(closetdrawer_116)', 'walk_executor(closetdrawer_150)', 'walk_executor(closetdrawer_1
60)', 'walk_executor(closetdrawer_380)', 'walk_executor(cat_2055)', 'touch_executor(cat_2055)']","Time consume: 34 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 129",Action Completion Rate: 0.0,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g1.txt,Clean a shirt and iron this shirt.,"['walk_executor(dresser_274)', 'open_executor(dresser_274)', 'walk_executor(headset_2146)', 'walk_ex
ecutor(bookshelf_124)', 'open_executor(bookshelf_124)', 'walk_executor(washing_machine_2079)', 'open
_executor(washing_machine_2079)', 'walk_executor(kitchen_counter_122)', 'walk_executor(light_39)', '
walk_executor(sink_120)', 'walk_executor(basket_for_clothes_2078)', 'grab_executor(clothes_shirt_215
8)', 'walk_executor(washing_machine_2079)', 'putin_executor(clothes_shirt_2158, washing_machine_2079
)', 'close_executor(washing_machine_2079)', 'plugin_executor(washing_machine_2079)', 'switchon_execu
tor(washing_machine_2079)', 'walk_executor(ironing_board_2144)', 'walk_executor(cupboard_118)', 'ope
n_executor(cupboard_118)', 'walk_executor(doorjamb_190)', 'walk_executor(cupboard_117)', 'walk_execu
tor(bowl_2142)', 'walk_executor(iron_2161)', 'grab_executor(iron_2161)', 'plugin_executor(iron_2161)
', 'switchon_executor(iron_2161)', 'walk_executor(washing_machine_2079)', 'switchoff_executor(washin
g_machine_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(clothes_shirt_2158)', 'grab_
executor(clothes_shirt_2158)', 'walk_executor(ironing_board_2144)', 'put_executor(clothes_shirt_2158
, ironing_board_2144)', 'pull_executor(iron_2161)', 'push_executor(iron_2161)']","Time consume: 265 seconds
Exp_helper query times: 2
Guidance query times: 2
library scale: 129","Keystate: k1 - Requires: 1 steps
Keystate: k2 - Requires: 1 steps
Action Completion Rate: 0.0",Scene_id: 1
